WONo,WOPartNo,WORef,WOSalesOrder,WOLineNo,WOStatus,WOProjectNo,WOQty,WOQtyReceived,WOQtyOS,WOCreationDate,WOCreatedByUser,WOSchedStartDate,WOSchedFinishDate,WOActualStartDate,WOActualFinishDate,WODateTotalQtyReceived,WOJobType,WOPriority,WOMasterNo,WOblnLotCards,WOLotQty,WOReprintNo,WOLastBatchNo,WORevNo,WOBonus,WOBookingRef,WOParentNo,WOBOMName,WOBOMRev,WORoutName,WORoutRev,WOOffPlanReason,WOTycoTestID,WOEstMatCost,WOEstLabCost,WOEstSubCost,WOEstOrigQty,WOSFLStatus,WODepartment,WOStandard,WOIsForecast,WOOriginalForecastNo,WOForecastCustomer,MasterWO_SO,MasterWO_SOLine,WOLevel,WOIssueLocation,WOEarliestStartDate,WOSplitFromWONo,WOCastCode,WO3rdPartyUpdate,PM_DateSentToPM,PM_NestNo,PM_DateSentToMachine,PM_DateCut,StockAllocationWO,WorksOrdersBOM,WorksOrdersRouting,tlkpWOJobType
16651,E/14784-1,LOI - TBC,6165,1,50,null,1,0,1,11/12/2020 00:00:00,JACQUELINE GATENBY,11/12/2020 00:00:00,22/07/2021 00:00:00,11/01/2021 00:00:00,14/04/2022 00:00:00,null,null,null,16651,FALSE,0,0,0,null,0,null,16651,STANDARD,null,STANDARD,null,null,0,73776.87,732929.2222,233066.97,1,null,null,-1,FALSE,0,null,6165,1,0,null,11/12/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16650,E/14630-9,4522315327,6112,9,50,null,1,1,0,11/12/2020 00:00:00,PAUL BELL,21/12/2020 00:00:00,21/12/2020 00:00:00,22/12/2020 00:00:00,22/12/2020 00:00:00,22/12/2020 00:00:00,null,99,16650,FALSE,0,0,1,null,0,null,16650,STANDARD,null,STANDARD,null,null,0,0,500,0,1,null,null,-1,FALSE,0,null,6112,9,0,null,21/12/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16649,E/14630-5,4522315327,6112,5,50,null,1,0,1,09/12/2020 00:00:00,PAUL BELL,09/12/2020 00:00:00,09/12/2020 00:00:00,29/03/2022 00:00:00,29/03/2022 00:00:00,null,null,99,16649,FALSE,0,0,0,null,0,null,16649,STANDARD,null,STANDARD,null,null,0,0,0.001389,0,1,null,null,-1,FALSE,0,null,6112,5,0,null,09/12/2020 00:00:00,0,null,NEW,null,null,null,null,[Table],[Table],[Table],
16648,E/14630-8,4522315327,6112,8,50,null,1,1,0,09/12/2020 00:00:00,PAUL BELL,21/12/2020 00:00:00,21/12/2020 00:00:00,19/01/2021 00:00:00,19/01/2021 00:00:00,19/01/2021 00:00:00,null,99,16648,FALSE,0,0,1,null,0,null,16648,STANDARD,null,STANDARD,null,null,0,0,800,0,1,null,null,-1,FALSE,0,null,6112,8,0,null,21/12/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16647,E/14630-7,4522315327,6112,7,50,null,1,1,0,09/12/2020 00:00:00,PAUL BELL,21/12/2020 00:00:00,21/12/2020 00:00:00,09/12/2020 00:00:00,09/12/2020 00:00:00,09/12/2020 00:00:00,null,99,16647,FALSE,0,0,1,null,0,null,16647,STANDARD,null,STANDARD,null,null,0,0,5000,0,1,null,null,-1,FALSE,0,null,6112,7,0,null,21/12/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16646,E/14630-6,4522315327,6112,6,50,null,1,1,0,09/12/2020 00:00:00,PAUL BELL,13/01/2021 00:00:00,13/01/2021 00:00:00,16/12/2020 00:00:00,04/02/2021 00:00:00,16/12/2020 00:00:00,null,99,16646,FALSE,0,0,1,null,0,null,16646,STANDARD,null,STANDARD,null,null,0,0,0.001389,0,1,null,null,-1,FALSE,0,null,6112,6,0,null,13/01/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16645,E/14777-1,4702361646 / R-047260-100,6164,1,50,null,1,0,1,04/12/2020 00:00:00,JACQUELINE GATENBY,04/12/2020 00:00:00,21/08/2021 00:00:00,19/01/2021 00:00:00,28/04/2022 00:00:00,null,null,null,16645,FALSE,0,2,0,null,0,null,16645,STANDARD,null,STANDARD,null,null,0,141495.17,22935.86111,130866.62,1,null,null,-1,FALSE,0,null,6164,1,0,null,04/12/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16644,E/14471-14,PO5425-41,6160,14,50,null,1,1,0,02/12/2020 00:00:00,JACQUELINE GATENBY,14/04/2021 00:00:00,14/04/2021 00:00:00,28/01/2021 00:00:00,13/04/2021 00:00:00,11/03/2021 00:00:00,null,99,16644,FALSE,0,15,1,null,0,null,16644,STANDARD,null,STANDARD,null,null,0,4,0,0,4,null,null,-1,FALSE,0,null,6160,14,0,null,14/04/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16643,E/14471-13,PO5425-41,6160,13,50,null,1,0,1,02/12/2020 00:00:00,JACQUELINE GATENBY,14/04/2021 00:00:00,14/04/2021 00:00:00,07/12/2020 13:00:00,15/06/2022 00:00:00,null,null,null,16643,FALSE,0,10,0,null,0,null,16643,STANDARD,null,STANDARD,null,null,0,4,0,0,4,null,null,-1,FALSE,0,null,6160,13,0,null,14/04/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16642,E/14471-12,PO5425-41,6160,12,50,null,1,1,0,02/12/2020 00:00:00,JACQUELINE GATENBY,14/04/2021 00:00:00,14/04/2021 00:00:00,01/02/2021 13:19:00,08/07/2021 00:00:00,26/04/2021 00:00:00,null,99,16642,FALSE,0,4,1,null,0,null,16642,STANDARD,null,STANDARD,null,null,0,6,0,0,6,null,null,-1,FALSE,0,null,6160,12,0,null,14/04/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16641,E/14471-11,PO5425-41,6160,11,50,null,1,1,0,02/12/2020 00:00:00,JACQUELINE GATENBY,14/04/2021 00:00:00,14/04/2021 00:00:00,01/02/2021 11:56:00,08/07/2021 00:00:00,18/03/2021 00:00:00,null,99,16641,FALSE,0,7,1,null,0,null,16641,STANDARD,null,STANDARD,null,null,0,3,0,0,3,null,null,-1,FALSE,0,null,6160,11,0,null,14/04/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16640,E/14471-10,PO5425-41,6160,10,50,null,1,1,0,02/12/2020 00:00:00,JACQUELINE GATENBY,14/04/2021 00:00:00,14/04/2021 00:00:00,01/02/2021 11:27:00,08/07/2021 00:00:00,26/04/2021 00:00:00,null,99,16640,FALSE,0,4,1,null,0,null,16640,STANDARD,null,STANDARD,null,null,0,3,0,0,3,null,null,-1,FALSE,0,null,6160,10,0,null,14/04/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16639,E/14471-9,PO5425-41,6160,9,50,null,1,1,0,02/12/2020 00:00:00,JACQUELINE GATENBY,14/04/2021 00:00:00,14/04/2021 00:00:00,27/01/2021 23:30:00,13/04/2021 00:00:00,09/04/2021 00:00:00,null,99,16639,FALSE,0,5,1,null,0,null,16639,STANDARD,null,STANDARD,null,null,0,3,0,0,3,null,null,-1,FALSE,0,null,6160,9,0,null,14/04/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16638,E/14471-8,PO5425-41,6160,8,50,null,1,1,0,02/12/2020 00:00:00,JACQUELINE GATENBY,14/04/2021 00:00:00,14/04/2021 00:00:00,20/01/2021 23:30:00,13/04/2021 00:00:00,09/04/2021 00:00:00,null,99,16638,FALSE,0,4,1,null,0,null,16638,STANDARD,null,STANDARD,null,null,0,3,0,0,3,null,null,-1,FALSE,0,null,6160,8,0,null,14/04/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16637,E/14471-7,PO5425-41,6160,7,50,null,1,1,0,02/12/2020 00:00:00,JACQUELINE GATENBY,14/04/2021 00:00:00,14/04/2021 00:00:00,05/01/2021 07:37:00,13/04/2021 00:00:00,09/04/2021 00:00:00,null,99,16637,FALSE,0,4,1,null,0,null,16637,STANDARD,null,STANDARD,null,null,0,3,0,0,3,null,null,-1,FALSE,0,null,6160,7,0,null,14/04/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16636,E/14471-6,PO5425-41,6160,6,50,null,1,0,1,02/12/2020 00:00:00,JACQUELINE GATENBY,14/04/2021 00:00:00,14/04/2021 00:00:00,07/01/2021 07:41:00,25/02/2021 00:00:00,null,null,99,16636,FALSE,0,10,0,null,0,null,16636,STANDARD,null,STANDARD,null,null,0,6,0,0,6,null,null,-1,FALSE,0,null,6160,6,0,null,14/04/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16635,E/14471-5,PO5425-41,6160,5,50,null,1,1,0,02/12/2020 00:00:00,JACQUELINE GATENBY,14/04/2021 00:00:00,14/04/2021 00:00:00,21/12/2020 07:34:00,25/03/2021 00:00:00,25/02/2021 00:00:00,null,99,16635,FALSE,0,13,1,null,0,null,16635,STANDARD,null,STANDARD,null,null,0,2,0,0,2,null,null,-1,FALSE,0,null,6160,5,0,null,14/04/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16634,E/14471-4,PO5425-41,6160,4,50,null,1,1,0,02/12/2020 00:00:00,JACQUELINE GATENBY,14/04/2021 00:00:00,14/04/2021 00:00:00,21/12/2020 10:10:00,25/03/2021 00:00:00,19/02/2021 00:00:00,null,99,16634,FALSE,0,12,1,null,0,null,16634,STANDARD,null,STANDARD,null,null,0,6,0,0,6,null,null,-1,FALSE,0,null,6160,4,0,null,14/04/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16633,E/14471-3,PO5425-41,6160,3,50,null,1,1,0,02/12/2020 00:00:00,JACQUELINE GATENBY,14/04/2021 00:00:00,14/04/2021 00:00:00,11/11/2020 00:00:00,19/02/2021 00:00:00,19/01/2021 00:00:00,null,99,16633,FALSE,0,6,1,null,0,null,16633,STANDARD,null,STANDARD,null,null,0,2,0,0,2,null,null,-1,FALSE,0,null,6160,3,0,null,14/04/2021 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16632,E/14812-4,ESL-ASP-Q1 DOLPH/18876,6150,4,50,null,1,1,0,01/12/2020 00:00:00,JACQUELINE GATENBY,01/12/2020 00:00:00,01/12/2020 00:00:00,01/12/2020 00:00:00,01/12/2020 00:00:00,01/12/2020 00:00:00,null,99,16632,FALSE,0,0,1,null,0,null,16632,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6150,4,0,null,01/12/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16631,E/14812-3,ESL-ASP-Q1 DOLPH/18876,6150,3,50,null,1,1,0,01/12/2020 00:00:00,JACQUELINE GATENBY,01/12/2020 00:00:00,01/12/2020 00:00:00,01/12/2020 00:00:00,01/12/2020 00:00:00,01/12/2020 00:00:00,null,99,16631,FALSE,0,0,1,null,0,null,16631,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6150,3,0,null,01/12/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16630,E/14812-2,ESL-ASP-Q1 DOLPH/18876,6150,2,50,null,1,1,0,01/12/2020 00:00:00,JACQUELINE GATENBY,01/12/2020 00:00:00,01/12/2020 00:00:00,01/12/2020 00:00:00,01/12/2020 00:00:00,01/12/2020 00:00:00,null,99,16630,FALSE,0,0,1,null,0,null,16630,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6150,2,0,null,01/12/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16629,E/14524-2,4500767849 [SALES ORDER: 1152392],6163,2,50,null,22,0,22,30/11/2020 00:00:00,JACQUELINE GATENBY,30/11/2020 00:00:00,31/05/2021 00:00:00,21/04/2021 00:00:00,23/11/2021 00:00:00,null,null,99,16629,FALSE,0,0,0,null,0,null,16629,STANDARD,null,STANDARD,null,null,0,1199.88,73993.94444,11000,22,null,null,-1,FALSE,0,null,6163,2,0,null,30/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16628,E/14524-1,4500767849 [SALES ORDER: 1152392],6163,1,50,null,22,0,22,30/11/2020 00:00:00,JACQUELINE GATENBY,30/11/2020 00:00:00,28/02/2021 00:00:00,07/12/2020 00:00:00,23/11/2021 00:00:00,null,null,99,16628,FALSE,0,11,0,null,0,null,16628,STANDARD,null,STANDARD,null,null,0,24200,99754.72222,47483.3326,22,null,null,-1,FALSE,0,null,6163,1,0,null,30/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16627,E/14686-2,718108 OP,6157,2,50,null,1,1,0,27/11/2020 00:00:00,JACQUELINE GATENBY,27/11/2020 00:00:00,11/01/2021 00:00:00,02/12/2020 00:00:00,17/12/2020 00:00:00,16/12/2020 00:00:00,null,99,16627,FALSE,0,3,1,null,0,null,16627,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6157,2,0,null,27/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16626,E/14391-1,4500830849,6162,1,50,null,1,1,0,27/11/2020 00:00:00,JACQUELINE GATENBY,27/11/2020 00:00:00,19/02/2021 00:00:00,10/12/2020 00:00:00,06/05/2021 00:00:00,26/04/2021 00:00:00,null,99,16626,FALSE,0,0,1,null,0,null,16626,STANDARD,null,STANDARD,null,null,0,8486.58,17855.08333,0,1,null,null,-1,FALSE,0,null,6162,1,0,null,27/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16625,E/14896-1,ESL-ASP-Q1 EXTEN/19007,6161,1,50,null,1,1,0,26/11/2020 00:00:00,JACQUELINE GATENBY,26/11/2020 00:00:00,26/11/2020 00:00:00,27/11/2020 00:00:00,26/01/2021 00:00:00,26/01/2021 00:00:00,null,99,16625,FALSE,0,0,1,null,0,null,16625,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6161,1,0,null,26/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16624,E/14471-2,PO5425-41,6160,2,50,null,1,0,1,25/11/2020 00:00:00,JACQUELINE GATENBY,25/11/2020 00:00:00,16/04/2021 00:00:00,08/07/2021 00:00:00,08/07/2021 00:00:00,null,null,99,16624,FALSE,0,0,0,null,0,null,16624,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6160,2,0,null,25/11/2020 00:00:00,0,null,NEW,null,null,null,null,[Table],[Table],[Table],
16623,E/14471-1,PO5425-41,6160,1,50,null,1,1,0,25/11/2020 00:00:00,JACQUELINE GATENBY,25/11/2020 00:00:00,16/04/2021 00:00:00,27/11/2020 00:00:00,15/06/2022 00:00:00,08/07/2021 00:00:00,null,99,16623,FALSE,0,3,1,null,0,null,16623,STANDARD,null,STANDARD,null,null,0,506291.27,393538.4444,116402.15,1,null,null,-1,FALSE,0,null,6160,1,0,null,25/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16622,E/14892-1,111213,6159,1,50,null,1,1,0,24/11/2020 00:00:00,JACQUELINE GATENBY,24/11/2020 00:00:00,27/11/2020 00:00:00,25/11/2020 00:00:00,07/12/2020 00:00:00,29/11/2020 00:00:00,null,99,16622,FALSE,0,0,1,null,0,null,16622,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6159,1,0,null,24/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16621,E/14890-1,4521730184,6158,1,50,null,1,1,0,24/11/2020 00:00:00,JACQUELINE GATENBY,24/11/2020 00:00:00,24/11/2020 00:00:00,04/01/2021 00:00:00,04/01/2021 00:00:00,04/01/2021 00:00:00,null,99,16621,FALSE,0,0,1,null,0,null,16621,STANDARD,null,STANDARD,null,null,0,1,0,300,1,null,null,-1,FALSE,0,null,6158,1,0,null,24/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16620,E/14868-1,718108 OP,6157,1,50,null,1,1,0,24/11/2020 00:00:00,JACQUELINE GATENBY,24/11/2020 00:00:00,11/01/2021 00:00:00,01/12/2020 00:00:00,17/12/2020 00:00:00,17/12/2020 00:00:00,null,99,16620,FALSE,0,1,1,null,0,null,16620,STANDARD,null,STANDARD,null,null,0,1000.84,3763.361111,750,1,null,null,-1,FALSE,0,null,6157,1,0,null,24/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16619,E/14867-1,TBC,6156,1,50,null,1,1,0,23/11/2020 00:00:00,JACQUELINE GATENBY,23/11/2020 00:00:00,04/12/2020 00:00:00,23/11/2020 14:53:00,10/02/2021 00:00:00,26/01/2021 00:00:00,null,99,16619,FALSE,0,0,1,null,0,null,16619,STANDARD,null,STANDARD,null,null,0,2782.57,390.083334,250,1,null,null,-1,FALSE,0,null,6156,1,0,null,23/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16618,E/14889-1,ESL-ASP-Q1 DOLPH/18937,6155,1,50,null,1,1,0,23/11/2020 00:00:00,JACQUELINE GATENBY,23/11/2020 00:00:00,06/12/2020 00:00:00,23/11/2020 00:00:00,01/12/2020 00:00:00,01/12/2020 00:00:00,null,99,16618,FALSE,0,0,1,null,0,null,16618,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6155,1,0,null,23/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16617,E/14855-1,718073 OP,6154,1,30,null,2,2,0,20/11/2020 00:00:00,JACQUELINE GATENBY,20/11/2020 00:00:00,15/01/2021 00:00:00,30/11/2020 00:00:00,null,08/01/2021 00:00:00,null,99,16617,FALSE,0,5,1,null,0,null,16617,STANDARD,null,STANDARD,null,null,0,1663.73,6640.944445,650.29,1,null,null,-1,FALSE,0,null,6154,1,0,null,20/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16616,E/14337-14,DUK-102564 - YPL PO 4500004644,6049,15,50,null,1,1,0,20/11/2020 00:00:00,JACQUELINE GATENBY,20/11/2020 00:00:00,20/11/2020 00:00:00,20/11/2020 00:00:00,20/11/2020 00:00:00,20/11/2020 00:00:00,null,99,16616,FALSE,0,0,1,null,0,null,16616,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6049,15,0,null,20/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16615,E/14337-13,DUK-102564 - YPL PO 4500004644,6049,14,50,null,1,1,0,20/11/2020 00:00:00,JACQUELINE GATENBY,20/11/2020 00:00:00,20/11/2020 00:00:00,20/11/2020 00:00:00,20/11/2020 00:00:00,20/11/2020 00:00:00,null,99,16615,FALSE,0,0,1,null,0,null,16615,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6049,14,0,null,20/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16614,E/14337-12,DUK-102564 - YPL PO 4500004644,6049,13,50,null,1,1,0,20/11/2020 00:00:00,JACQUELINE GATENBY,20/11/2020 00:00:00,20/11/2020 00:00:00,20/11/2020 00:00:00,20/11/2020 00:00:00,20/11/2020 00:00:00,null,99,16614,FALSE,0,0,1,null,0,null,16614,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6049,13,0,null,20/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16613,E/14876-1,4500093416,6153,1,50,null,1,1,0,19/11/2020 00:00:00,JACQUELINE GATENBY,19/11/2020 00:00:00,02/12/2020 00:00:00,30/11/2020 00:00:00,21/12/2020 00:00:00,21/12/2020 00:00:00,null,99,16613,FALSE,0,1,1,null,0,null,16613,STANDARD,null,STANDARD,null,null,0,400,3150,250,1,null,null,-1,FALSE,0,null,6153,1,0,null,19/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16612,E/14765-1,TBC,6152,1,50,null,1,0,1,18/11/2020 00:00:00,JACQUELINE GATENBY,18/11/2020 00:00:00,01/02/2021 00:00:00,08/02/2021 00:00:00,14/04/2022 00:00:00,null,null,null,16612,FALSE,0,1,0,null,0,null,16612,STANDARD,null,STANDARD,null,null,0,21803.1,9460,0,1,null,null,-1,FALSE,0,null,6152,1,0,null,18/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16611,E/13413-146,23033,5757,152,50,null,1,1,0,17/11/2020 00:00:00,JACQUELINE GATENBY,17/11/2020 00:00:00,17/11/2020 00:00:00,17/11/2020 00:00:00,17/11/2020 00:00:00,17/11/2020 00:00:00,null,99,16611,FALSE,0,0,1,null,0,null,16611,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,5757,152,0,null,17/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16610,E/13413-145,23033,5757,151,50,null,1,1,0,17/11/2020 00:00:00,JACQUELINE GATENBY,17/11/2020 00:00:00,17/11/2020 00:00:00,17/11/2020 00:00:00,17/11/2020 00:00:00,17/11/2020 00:00:00,null,99,16610,FALSE,0,0,1,null,0,null,16610,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,5757,151,0,null,17/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16609,E/13413-144,23033,5757,150,50,null,1,1,0,17/11/2020 00:00:00,JACQUELINE GATENBY,17/11/2020 00:00:00,17/11/2020 00:00:00,17/11/2020 00:00:00,17/11/2020 00:00:00,17/11/2020 00:00:00,null,99,16609,FALSE,0,0,1,null,0,null,16609,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,5757,150,0,null,17/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16608,E/13413-143,30779,5757,149,50,null,1,1,0,16/11/2020 00:00:00,JACQUELINE GATENBY,16/11/2020 00:00:00,16/11/2020 00:00:00,16/11/2020 00:00:00,16/11/2020 00:00:00,16/11/2020 00:00:00,null,99,16608,FALSE,0,0,1,null,0,null,16608,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,5757,149,0,null,16/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16607,E/13413-142,30779,5757,148,50,null,1,1,0,16/11/2020 00:00:00,JACQUELINE GATENBY,16/11/2020 00:00:00,16/11/2020 00:00:00,16/11/2020 00:00:00,16/11/2020 00:00:00,16/11/2020 00:00:00,null,99,16607,FALSE,0,0,1,null,0,null,16607,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,5757,148,0,null,16/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16606,E/14878-1,TBC: P JAMESON,6151,1,50,null,1,1,0,16/11/2020 00:00:00,JACQUELINE GATENBY,16/11/2020 00:00:00,30/11/2020 00:00:00,16/11/2020 13:00:00,20/11/2020 00:00:00,18/11/2020 00:00:00,null,99,16606,FALSE,0,1,1,null,0,null,16606,STANDARD,null,STANDARD,null,null,0,1,550,0,1,null,null,-1,FALSE,0,null,6151,1,0,null,16/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16605,E/14812-1,ESL-ASP-Q1 DOLPH/18876,6150,1,30,null,1,1,0,16/11/2020 00:00:00,JACQUELINE GATENBY,16/11/2020 00:00:00,27/11/2020 00:00:00,18/11/2020 00:00:00,null,01/12/2020 00:00:00,null,99,16605,FALSE,0,4,1,null,0,null,16605,STANDARD,null,STANDARD,null,null,0,7708.1,11935.94445,3014.88,1,null,null,-1,FALSE,0,null,6150,1,0,null,16/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16604,E/14800-1,TBC,6149,1,50,null,1,1,0,13/11/2020 00:00:00,JACQUELINE GATENBY,13/11/2020 00:00:00,30/11/2020 00:00:00,23/11/2020 00:00:00,21/12/2020 00:00:00,21/12/2020 00:00:00,null,99,16604,FALSE,0,4,1,null,0,null,16604,STANDARD,null,STANDARD,null,null,0,1764.81,4652.583334,170.41,1,null,null,-1,FALSE,0,null,6149,1,0,null,13/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16603,E/14437-11,DUK-102564 - YPL PO 4500004644,6049,12,50,null,1,1,0,12/11/2020 00:00:00,JACQUELINE GATENBY,26/11/2020 00:00:00,26/11/2020 00:00:00,12/11/2020 13:00:00,20/11/2020 00:00:00,20/11/2020 00:00:00,null,99,16603,FALSE,0,1,1,null,0,null,16603,STANDARD,null,STANDARD,null,null,0,1,3940,0,1,null,null,-1,FALSE,0,null,6049,12,0,null,26/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16602,E/14541-1,4700205759,6148,1,50,null,1,1,0,11/11/2020 00:00:00,JACQUELINE GATENBY,11/11/2020 00:00:00,19/12/2020 00:00:00,08/12/2020 08:27:00,16/02/2021 00:00:00,25/01/2021 00:00:00,null,99,16602,FALSE,0,0,1,null,0,null,16602,STANDARD,null,STANDARD,null,null,0,300,4200,4450,1,null,null,-1,FALSE,0,null,6148,1,0,null,11/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16601,E/13413/142,30391,6147,1,50,null,1,1,0,10/11/2020 00:00:00,JACQUELINE GATENBY,10/11/2020 00:00:00,10/11/2020 00:00:00,10/11/2020 00:00:00,10/11/2020 00:00:00,10/11/2020 00:00:00,null,99,16601,FALSE,0,0,1,null,0,null,16601,STANDARD,null,STANDARD,null,null,0,1,0,0,1,null,null,-1,FALSE,0,null,6147,1,0,null,10/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16600,E/14779-3,4700205332 / GB15,6137,3,50,null,1,1,0,09/11/2020 00:00:00,JACQUELINE GATENBY,16/12/2020 00:00:00,16/12/2020 00:00:00,18/01/2021 00:00:00,28/01/2021 00:00:00,25/01/2021 00:00:00,null,99,16600,FALSE,0,0,1,null,0,null,16600,STANDARD,null,STANDARD,null,null,0,1,7700,0,1,null,null,-1,FALSE,0,null,6137,3,0,null,16/12/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16599,E/14779-2,4700205332 / GB15,6137,2,50,null,1,1,0,09/11/2020 00:00:00,JACQUELINE GATENBY,16/12/2020 00:00:00,16/12/2020 00:00:00,16/11/2020 00:00:00,25/01/2021 00:00:00,25/01/2021 00:00:00,null,99,16599,FALSE,0,5,1,null,0,null,16599,STANDARD,null,STANDARD,null,null,0,1,6950,0,1,null,null,-1,FALSE,0,null,6137,2,0,null,16/12/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
16598,E/14847-2,718071 OP,6146,1,30,null,1,1,0,09/11/2020 00:00:00,JACQUELINE GATENBY,09/11/2020 00:00:00,09/11/2020 00:00:00,02/11/2020 10:10:00,null,09/11/2020 00:00:00,null,99,16598,FALSE,0,0,1,null,0,null,16598,STANDARD,null,STANDARD,null,null,0,1,400,0,1,null,null,-1,FALSE,0,null,6146,1,0,null,09/11/2020 00:00:00,0,null,UPDATE,null,null,null,null,[Table],[Table],[Table],
