WONo,Status,Project,Qty,QtyRec,QtyOS,ActualFinishDate,TotalQtyRecDate,Priority,PartNo,PartDesc,PartGroupCode,OpNo,OpDesc,WC,PlannedSetUp,PlannedRun,BookedSet,BookedRun,OpComplete,OpQtyBooked
17458,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-39,Section 37 – 15mm thick 4 Ring Casing.,SALES,40,WELD THE LONGITUDINAL SEAMS IN THE CASING STRAKES.,WELD,0,16.25,0,17.68333334,TRUE,0
17458,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-39,Section 37 – 15mm thick 4 Ring Casing.,SALES,50,N.D.T. THE LONGITUDINAL SEAMS IN THE CASING STRAKES.,SUBCON,0,0,0,0,TRUE,0
17458,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-39,Section 37 – 15mm thick 4 Ring Casing.,SALES,60,ASSEMBLE THE CIRCUMFERENTIAL SEAMS IN THE CASING.,PLATE,0,12,0,24.26666667,TRUE,0
17458,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-39,Section 37 – 15mm thick 4 Ring Casing.,SALES,70,"PRE-WELD DIMENSIONAL,ORIENTATION & ALIGNMENT CHECK.",INSPECT,0,2.5,0,0,TRUE,0
17458,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-39,Section 37 – 15mm thick 4 Ring Casing.,SALES,80,WELD THE INTERNAL CIRCUMFERENTIAL SEAMS IN THE CASING.,WELD,0,18.25,0,8.23333333,TRUE,0
17458,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-39,Section 37 – 15mm thick 4 Ring Casing.,SALES,90,FABRICATE THE P.F.C. RINGS & FIT THE COUPLING & DRAW CLEATS.,PLATE,0,21,0,21.71666666,TRUE,1
17458,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-39,Section 37 – 15mm thick 4 Ring Casing.,SALES,100,"PRE-WELD DIMENSIONAL, ORIENTATION & ALIGNMENT CHECK.",INSPECT,0,0.75,0,0,TRUE,0
17458,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-39,Section 37 – 15mm thick 4 Ring Casing.,SALES,110,WELD ONE END OF THE P.F.C. INFILL PIECE & THE COUPLING.,WELD,0,5.5,0,1.73333333,TRUE,0
17458,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-39,Section 37 – 15mm thick 4 Ring Casing.,SALES,120,REMOVE THE SCALE FROM THE CASING IN THE P.F.C. LOCATIONS.,GENERAL,0,5,0,9.5,TRUE,0
17458,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-39,Section 37 – 15mm thick 4 Ring Casing.,SALES,130,MARK & FIT THE P.F.C. RINGS ONTO THE CASING SECTION.,PLATE,0,16,0,61.71666667,TRUE,0
17458,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-39,Section 37 – 15mm thick 4 Ring Casing.,SALES,140,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,INSPECT,0,0.5,0,0,TRUE,0
17458,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-39,Section 37 – 15mm thick 4 Ring Casing.,SALES,150,WELD THE EXTERNAL CIRC SEAMS & THE P.F.C.'s TO THE CASING.,WELD,0,98.25,0,67.33333329,TRUE,174580
17458,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-39,Section 37 – 15mm thick 4 Ring Casing.,SALES,160,"MARK,DRESS,PREP & FIT THE PADEYES & TEMPORARY ""SPIDER"".",PLATE,0,5.5,0,6.7,TRUE,0
17458,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-39,Section 37 – 15mm thick 4 Ring Casing.,SALES,170,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,INSPECT,0,0.5,0,0,TRUE,0
17458,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-39,Section 37 – 15mm thick 4 Ring Casing.,SALES,180,"WELD THE SECOND JOINT IN THE P.F.C's,THE PADEYES & ""SPIDER"".",WELD,0,7.5,0,9.93333334,TRUE,0
17458,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-39,Section 37 – 15mm thick 4 Ring Casing.,SALES,190,PRE-DELIVERY DIMENSIONAL AND VISUAL INSPECTION.,INSPECT,0,2.5,0,3.05,TRUE,0
17458,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-39,Section 37 – 15mm thick 4 Ring Casing.,SALES,200,COMPLETE ALL REMAINING N.D.T. REQUIREMENTS.,SUBCON,0,0,0,0,FALSE,0
17458,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-39,Section 37 – 15mm thick 4 Ring Casing.,SALES,210,LOAD THE CASING SECTION FOR DELIVERY.,GENERAL,0,2,0,3.91666667,FALSE,0
17458,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-39,Section 37 – 15mm thick 4 Ring Casing.,SALES,900,NCR 22151 - WELD REPAIRS TO SECTION 'A' LONGIT,WELD,0,0,0,14.01666666,TRUE,0
17457,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-38,Section 36 – 15mm thick 5 Ring Casing.,SALES,10,general,GENERAL,0,0,0,0.33333333,TRUE,0
17457,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-38,Section 36 – 15mm thick 5 Ring Casing.,SALES,20,PRE-WELD DIMENSIONAL & ALIGNMENT CHECK OF THE STRAKES.,INSPECT,0,0.75,0,0,TRUE,0
17457,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-38,Section 36 – 15mm thick 5 Ring Casing.,SALES,30,WELD THE INTERNAL STRONGBACKS ON THE CASING STRAKES.,WELD,0,0.5,0,2.63333334,TRUE,1
17457,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-38,Section 36 – 15mm thick 5 Ring Casing.,SALES,40,WELD THE LONGITUDINAL SEAMS IN THE CASING STRAKES.,WELD,0,16.25,0,7.75000001,TRUE,0
17457,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-38,Section 36 – 15mm thick 5 Ring Casing.,SALES,50,N.D.T. THE LONGITUDINAL SEAMS IN THE CASING STRAKES.,SUBCON,0,0,0,0,TRUE,0
17457,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-38,Section 36 – 15mm thick 5 Ring Casing.,SALES,60,ASSEMBLE THE CIRCUMFERENTIAL SEAMS IN THE CASING.,PLATE,0,12,0,20.61666666,TRUE,0
17457,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-38,Section 36 – 15mm thick 5 Ring Casing.,SALES,70,"PRE-WELD DIMENSIONAL,ORIENTATION & ALIGNMENT CHECK.",INSPECT,0,2.5,0,0,TRUE,0
17457,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-38,Section 36 – 15mm thick 5 Ring Casing.,SALES,80,WELD THE INTERNAL CIRCUMFERENTIAL SEAMS IN THE CASING.,WELD,0,18.25,0,17.45000001,TRUE,0
17457,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-38,Section 36 – 15mm thick 5 Ring Casing.,SALES,90,FABRICATE THE P.F.C. RINGS & FIT THE COUPLING & DRAW CLEATS.,PLATE,0,26.25,0,29.33333333,TRUE,0
17457,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-38,Section 36 – 15mm thick 5 Ring Casing.,SALES,100,"PRE-WELD DIMENSIONAL, ORIENTATION & ALIGNMENT CHECK.",INSPECT,0,0.75,0,0,TRUE,0
17457,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-38,Section 36 – 15mm thick 5 Ring Casing.,SALES,110,WELD ONE END OF THE P.F.C. INFILL PIECE & THE COUPLING.,WELD,0,6.75,0,12.43333333,TRUE,0
17457,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-38,Section 36 – 15mm thick 5 Ring Casing.,SALES,120,REMOVE THE SCALE FROM THE CASING IN THE P.F.C. LOCATIONS.,GENERAL,0,6.25,0,4,TRUE,0
17457,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-38,Section 36 – 15mm thick 5 Ring Casing.,SALES,130,MARK & FIT THE P.F.C. RINGS ONTO THE CASING SECTION.,PLATE,0,20,0,45.86666666,TRUE,0
17457,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-38,Section 36 – 15mm thick 5 Ring Casing.,SALES,140,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,INSPECT,0,0.5,0,0,TRUE,0
17457,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-38,Section 36 – 15mm thick 5 Ring Casing.,SALES,150,WELD THE EXTERNAL CIRC SEAMS & THE P.F.C.'s TO THE CASING.,WELD,0,119.5,0,57.11666667,TRUE,0
17457,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-38,Section 36 – 15mm thick 5 Ring Casing.,SALES,160,"MARK,DRESS,PREP & FIT THE PADEYES & TEMPORARY ""SPIDER"".",PLATE,0,5.5,0,1.01666666,TRUE,0
17457,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-38,Section 36 – 15mm thick 5 Ring Casing.,SALES,170,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,INSPECT,0,0.5,0,0,TRUE,0
17457,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-38,Section 36 – 15mm thick 5 Ring Casing.,SALES,180,"WELD THE SECOND JOINT IN THE P.F.C's,THE PADEYES & ""SPIDER"".",WELD,0,8.75,0,16.66666667,TRUE,0
17457,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-38,Section 36 – 15mm thick 5 Ring Casing.,SALES,190,PRE-DELIVERY DIMENSIONAL AND VISUAL INSPECTION.,INSPECT,0,2.5,0,8.33333333,TRUE,0
17457,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-38,Section 36 – 15mm thick 5 Ring Casing.,SALES,200,COMPLETE ALL REMAINING N.D.T. REQUIREMENTS.,SUBCON,0,0,0,0,TRUE,0
17457,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-38,Section 36 – 15mm thick 5 Ring Casing.,SALES,210,LOAD THE CASING SECTION FOR DELIVERY.,GENERAL,0,2,0,3,FALSE,0
17456,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-37,Section 35 – 15mm thick 6 Ring Casing.,SALES,10,null,GENERAL,0,0,0,3,TRUE,0
17456,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-37,Section 35 – 15mm thick 6 Ring Casing.,SALES,20,PRE-WELD DIMENSIONAL & ALIGNMENT CHECK OF THE STRAKES.,INSPECT,0,0.75,0,0,TRUE,0
17456,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-37,Section 35 – 15mm thick 6 Ring Casing.,SALES,30,WELD THE INTERNAL STRONGBACKS ON THE CASING STRAKES.,WELD,0,0.5,0,0,TRUE,0
17456,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-37,Section 35 – 15mm thick 6 Ring Casing.,SALES,40,WELD THE LONGITUDINAL SEAMS IN THE CASING STRAKES.,WELD,0,16.25,0,21.51666666,TRUE,0
17456,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-37,Section 35 – 15mm thick 6 Ring Casing.,SALES,50,N.D.T. THE LONGITUDINAL SEAMS IN THE CASING STRAKES.,SUBCON,0,0,0,0,TRUE,0
17456,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-37,Section 35 – 15mm thick 6 Ring Casing.,SALES,60,ASSEMBLE THE CIRCUMFERENTIAL SEAMS IN THE CASING.,PLATE,0,12,0,32.81666665,TRUE,0
17456,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-37,Section 35 – 15mm thick 6 Ring Casing.,SALES,70,"PRE-WELD DIMENSIONAL,ORIENTATION & ALIGNMENT CHECK.",INSPECT,0,2.5,0,0,TRUE,0
17456,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-37,Section 35 – 15mm thick 6 Ring Casing.,SALES,80,WELD THE INTERNAL CIRCUMFERENTIAL SEAMS IN THE CASING.,WELD,0,18.25,0,13.76666666,TRUE,0
17456,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-37,Section 35 – 15mm thick 6 Ring Casing.,SALES,90,FABRICATE THE P.F.C. RINGS & FIT THE COUPLING & DRAW CLEATS.,PLATE,0,31.5,0,46.29999999,TRUE,0
17456,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-37,Section 35 – 15mm thick 6 Ring Casing.,SALES,100,"PRE-WELD DIMENSIONAL, ORIENTATION & ALIGNMENT CHECK.",INSPECT,0,0.75,0,0,TRUE,0
17456,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-37,Section 35 – 15mm thick 6 Ring Casing.,SALES,110,WELD ONE END OF THE P.F.C. INFILL PIECE & THE COUPLING.,WELD,0,8,0,15.31666666,TRUE,0
17456,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-37,Section 35 – 15mm thick 6 Ring Casing.,SALES,120,REMOVE THE SCALE FROM THE CASING IN THE P.F.C. LOCATIONS.,GENERAL,0,7.5,0,4.41666667,TRUE,0
17456,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-37,Section 35 – 15mm thick 6 Ring Casing.,SALES,130,MARK & FIT THE P.F.C. RINGS ONTO THE CASING SECTION.,PLATE,0,24,0,72.46666664,TRUE,0
17456,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-37,Section 35 – 15mm thick 6 Ring Casing.,SALES,140,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,INSPECT,0,0.5,0,0,TRUE,0
17456,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-37,Section 35 – 15mm thick 6 Ring Casing.,SALES,150,WELD THE EXTERNAL CIRC SEAMS & THE P.F.C.'s TO THE CASING.,WELD,0,140.75,0,61.58333333,TRUE,174560
17456,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-37,Section 35 – 15mm thick 6 Ring Casing.,SALES,160,"MARK,DRESS,PREP & FIT THE PADEYES & TEMPORARY ""SPIDER"".",PLATE,0,5.5,0,11.63333333,TRUE,0
17456,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-37,Section 35 – 15mm thick 6 Ring Casing.,SALES,170,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,INSPECT,0,0.5,0,0,TRUE,0
17456,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-37,Section 35 – 15mm thick 6 Ring Casing.,SALES,180,"WELD THE SECOND JOINT IN THE P.F.C's,THE PADEYES & ""SPIDER"".",WELD,0,10,0,15.11666666,TRUE,0
17456,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-37,Section 35 – 15mm thick 6 Ring Casing.,SALES,190,PRE-DELIVERY DIMENSIONAL AND VISUAL INSPECTION.,INSPECT,0,2.5,0,0,FALSE,0
17456,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-37,Section 35 – 15mm thick 6 Ring Casing.,SALES,200,COMPLETE ALL REMAINING N.D.T. REQUIREMENTS.,SUBCON,0,0,0,0,FALSE,0
17456,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-37,Section 35 – 15mm thick 6 Ring Casing.,SALES,210,LOAD THE CASING SECTION FOR DELIVERY.,GENERAL,0,2,0,0,FALSE,0
17455,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-36,Section 34 – 15mm thick 7 Ring Casing.,SALES,10,null,GENERAL,0,0,0,2,FALSE,0
17455,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-36,Section 34 – 15mm thick 7 Ring Casing.,SALES,20,PRE-WELD DIMENSIONAL & ALIGNMENT CHECK OF THE STRAKES.,INSPECT,0,0.75,0,0,TRUE,0
17455,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-36,Section 34 – 15mm thick 7 Ring Casing.,SALES,30,WELD THE INTERNAL STRONGBACKS ON THE CASING STRAKES.,WELD,0,0.5,0,0,TRUE,0
17455,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-36,Section 34 – 15mm thick 7 Ring Casing.,SALES,40,WELD THE LONGITUDINAL SEAMS IN THE CASING STRAKES.,WELD,0,16.25,0,7.61666666,TRUE,0
17455,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-36,Section 34 – 15mm thick 7 Ring Casing.,SALES,50,N.D.T. THE LONGITUDINAL SEAMS IN THE CASING STRAKES.,SUBCON,0,0,0,0,TRUE,0
17455,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-36,Section 34 – 15mm thick 7 Ring Casing.,SALES,60,ASSEMBLE THE CIRCUMFERENTIAL SEAMS IN THE CASING.,PLATE,0,12,0,19.58333333,TRUE,0
17455,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-36,Section 34 – 15mm thick 7 Ring Casing.,SALES,70,"PRE-WELD DIMENSIONAL,ORIENTATION & ALIGNMENT CHECK.",INSPECT,0,2.5,0,0,TRUE,0
17455,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-36,Section 34 – 15mm thick 7 Ring Casing.,SALES,80,WELD THE INTERNAL CIRCUMFERENTIAL SEAMS IN THE CASING.,WELD,0,18.25,0,8.4,TRUE,0
17455,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-36,Section 34 – 15mm thick 7 Ring Casing.,SALES,90,FABRICATE THE P.F.C. RINGS & FIT THE COUPLING & DRAW CLEATS.,PLATE,0,36.75,0,35.31666666,TRUE,0
17455,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-36,Section 34 – 15mm thick 7 Ring Casing.,SALES,100,"PRE-WELD DIMENSIONAL, ORIENTATION & ALIGNMENT CHECK.",INSPECT,0,1,0,0,TRUE,0
17455,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-36,Section 34 – 15mm thick 7 Ring Casing.,SALES,110,WELD ONE END OF THE P.F.C. INFILL PIECE & THE COUPLING.,WELD,0,9.25,0,12.78333333,TRUE,2
17455,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-36,Section 34 – 15mm thick 7 Ring Casing.,SALES,120,REMOVE THE SCALE FROM THE CASING IN THE P.F.C. LOCATIONS.,GENERAL,0,8.75,0,4.95,TRUE,0
17455,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-36,Section 34 – 15mm thick 7 Ring Casing.,SALES,130,MARK & FIT THE P.F.C. RINGS ONTO THE CASING SECTION.,PLATE,0,28,0,91.38333331,TRUE,0
17455,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-36,Section 34 – 15mm thick 7 Ring Casing.,SALES,140,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,INSPECT,0,0.5,0,0,FALSE,0
17455,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-36,Section 34 – 15mm thick 7 Ring Casing.,SALES,150,WELD THE EXTERNAL CIRC SEAMS & THE P.F.C.'s TO THE CASING.,WELD,0,162,0,65.19999998,TRUE,0
17455,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-36,Section 34 – 15mm thick 7 Ring Casing.,SALES,160,"MARK,DRESS,PREP & FIT THE PADEYES & TEMPORARY ""SPIDER"".",PLATE,0,5.5,0,0.05,FALSE,0
17455,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-36,Section 34 – 15mm thick 7 Ring Casing.,SALES,170,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,INSPECT,0,0.5,0,0,FALSE,0
17455,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-36,Section 34 – 15mm thick 7 Ring Casing.,SALES,180,"WELD THE SECOND JOINT IN THE P.F.C's,THE PADEYES & ""SPIDER"".",WELD,0,11.25,0,0,FALSE,0
17455,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-36,Section 34 – 15mm thick 7 Ring Casing.,SALES,190,PRE-DELIVERY DIMENSIONAL AND VISUAL INSPECTION.,INSPECT,0,2.5,0,1.5,FALSE,0
17455,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-36,Section 34 – 15mm thick 7 Ring Casing.,SALES,200,COMPLETE ALL REMAINING N.D.T. REQUIREMENTS.,SUBCON,0,0,0,0,FALSE,0
17455,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-36,Section 34 – 15mm thick 7 Ring Casing.,SALES,210,LOAD THE CASING SECTION FOR DELIVERY.,GENERAL,0,2,0,1.5,TRUE,0
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,10,null,GENERAL,0,0,0,7.08333333,TRUE,0
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,20,PRE-WELD DIMENSIONAL & ALIGNMENT CHECK OF THE STRAKES.,INSPECT,0,0.75,0,0,TRUE,0
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,30,WELD THE INTERNAL STRONGBACKS ON THE CASING STRAKES.,WELD,0,0.5,0,0,TRUE,0
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,40,WELD THE LONGITUDINAL SEAMS IN THE CASING STRAKES.,WELD,0,16.25,0,11.4,TRUE,0
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,50,N.D.T. THE LONGITUDINAL SEAMS IN THE CASING STRAKES.,SUBCON,0,0,0,0,TRUE,0
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,60,ASSEMBLE THE CIRCUMFERENTIAL SEAMS IN THE CASING.,PLATE,0,12,0,14.18333332,TRUE,0
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,70,"PRE-WELD DIMENSIONAL,ORIENTATION & ALIGNMENT CHECK.",INSPECT,0,2.5,0,0,TRUE,0
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,80,WELD THE INTERNAL CIRCUMFERENTIAL SEAMS IN THE CASING.,WELD,0,18.25,0,12.7,TRUE,0
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,90,FABRICATE THE P.F.C. RINGS & FIT THE COUPLING & DRAW CLEATS.,PLATE,0,36.75,0,44.18333333,TRUE,191995
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,100,"PRE-WELD DIMENSIONAL, ORIENTATION & ALIGNMENT CHECK.",INSPECT,0,1,0,0,TRUE,0
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,110,WELD ONE END OF THE P.F.C. INFILL PIECE & THE COUPLING.,WELD,0,9.25,0,14.59999999,TRUE,0
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,120,REMOVE THE SCALE FROM THE CASING IN THE P.F.C. LOCATIONS.,GENERAL,0,8.75,0,5.53333333,TRUE,0
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,130,MARK & FIT THE P.F.C. RINGS ONTO THE CASING SECTION.,PLATE,0,28,0,43.01666666,FALSE,0
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,140,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,INSPECT,0,0.5,0,0,FALSE,0
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,150,WELD THE EXTERNAL CIRC SEAMS & THE P.F.C.'s TO THE CASING.,WELD,0,162,0,2.18333333,FALSE,0
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,160,"MARK,DRESS,PREP & FIT THE PADEYES & TEMPORARY ""SPIDER"".",PLATE,0,5.5,0,0.53333333,FALSE,0
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,170,PRE-WELD DIMENSIONAL AND ORIENTATION CHECK.,INSPECT,0,0.5,0,0,FALSE,0
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,180,"WELD THE SECOND JOINT IN THE P.F.C's,THE PADEYES & ""SPIDER"".",WELD,0,11.25,0,0,FALSE,0
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,190,PRE-DELIVERY DIMENSIONAL AND VISUAL INSPECTION.,INSPECT,0,2.5,0,0,FALSE,0
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,200,COMPLETE ALL REMAINING N.D.T. REQUIREMENTS.,SUBCON,0,0,0,0,FALSE,0
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,210,LOAD THE CASING SECTION FOR DELIVERY.,GENERAL,0,2,0,0,FALSE,0
17454,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-35,Section 33 – 15mm thick 7 Ring Casing.,SALES,900,"NCR 22154
REPAIR 3 X WELDS IN LONGITS",WELD,0,0,0,11.85,TRUE,0
17453,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-34,Section 32 – 15mm thick 7 Ring Casing.,SALES,10,null,GENERAL,0,0,0,2,FALSE,0
17453,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-34,Section 32 – 15mm thick 7 Ring Casing.,SALES,20,PRE-WELD DIMENSIONAL & ALIGNMENT CHECK OF THE STRAKES.,INSPECT,0,0.75,0,0,TRUE,0
17453,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-34,Section 32 – 15mm thick 7 Ring Casing.,SALES,30,WELD THE INTERNAL STRONGBACKS ON THE CASING STRAKES.,WELD,0,0.5,0,0,TRUE,0
17453,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-34,Section 32 – 15mm thick 7 Ring Casing.,SALES,40,WELD THE LONGITUDINAL SEAMS IN THE CASING STRAKES.,WELD,0,16.25,0,16.76666667,TRUE,0
17453,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-34,Section 32 – 15mm thick 7 Ring Casing.,SALES,50,N.D.T. THE LONGITUDINAL SEAMS IN THE CASING STRAKES.,SUBCON,0,0,0,0,TRUE,0
17453,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-34,Section 32 – 15mm thick 7 Ring Casing.,SALES,60,ASSEMBLE THE CIRCUMFERENTIAL SEAMS IN THE CASING.,PLATE,0,12,0,25.21666667,TRUE,0
17453,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-34,Section 32 – 15mm thick 7 Ring Casing.,SALES,70,"PRE-WELD DIMENSIONAL,ORIENTATION & ALIGNMENT CHECK.",INSPECT,0,2.5,0,0,TRUE,0
17453,WIP,S ARMSTRONG,1,0,1,null,null,null,E/15598-34,Section 32 – 15mm thick 7 Ring Casing.,SALES,80,WELD THE INTERNAL CIRCUMFERENTIAL SEAMS IN THE CASING.,WELD,0,18.25,0,8.2,TRUE,0
