CustID,CustName,SONo,SOLineNo,SOLineStatus,SOLineQty,QtyOS,SOLineNet,PartDescription,SODate,SOLineRequiredDate,SOLinePromisedDate,SOLinePartNo,NetOS,WONo,WOStatusDescription,WOQtyOS,WOActualStartDate,MaxWOSchedFinish
DUCO,TECHNIPFMC UMBILICALS LTD,4949,24,30,1,0,0,UTA Half Spool Assembly,00:00.0,00:00.0,00:00.0,E/11027-24,0,12924,Completed,0,12:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,4949,25,30,1,0,0,UTA Half Spool Assembly,00:00.0,00:00.0,00:00.0,E/11027-25,0,12925,Completed,0,25:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,4949,26,30,1,0,0,UTA Half Spool Assembly,00:00.0,00:00.0,00:00.0,E/11027-26,0,12926,Completed,0,25:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,4949,27,30,1,0,0,UTA Half Spool Assembly,00:00.0,00:00.0,00:00.0,E/11027-27,0,12927,Completed,0,03:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,4949,28,30,1,0,0,STI Spool Assembly,00:00.0,00:00.0,00:00.0,E/11027-28,0,12953,Completed,0,00:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,4949,31,30,1,0,0,STI Spool Assembly,00:00.0,00:00.0,00:00.0,E/11027-31,0,12956,Completed,0,59:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,4949,32,30,1,0,0,STI Spool Assembly,00:00.0,00:00.0,00:00.0,E/11027-32,0,12957,Completed,0,00:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,4949,35,30,1,0,0,STI Spool Assembly,00:00.0,00:00.0,00:00.0,E/11027-35,0,12960,Completed,0,07:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,4949,36,30,1,0,0,STI Spool Assembly,00:00.0,00:00.0,00:00.0,E/11027-36,0,12961,Completed,0,45:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,4949,37,30,1,0,0,STI Spool Assembly,00:00.0,00:00.0,00:00.0,E/11027-37,0,12962,Completed,0,33:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,4949,38,30,1,0,0,UTA Half Spool Assembly,00:00.0,00:00.0,00:00.0,E/11027-38,0,12963,Completed,0,17:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,4949,39,30,1,0,0,UTA Half Spool Assembly,00:00.0,00:00.0,00:00.0,E/11027-39,0,12964,Completed,0,13:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,4949,40,30,1,0,0,UTA Half Spool Assembly,00:00.0,00:00.0,00:00.0,E/11027-40,0,12965,Completed,0,28:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,4949,42,30,1,0,696,Rev Change - Fixings 15/101,00:00.0,00:00.0,00:00.0,E/11027-42,0,13023,Completed,0,00:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,4949,43,30,1,0,2000,Rev Change - Rust Prevention 15/102,00:00.0,00:00.0,00:00.0,E/11027-43,0,13024,Completed,0,00:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,4949,44,30,1,0,0,Rework STI Spools,00:00.0,00:00.0,00:00.0,15/11027-44,0,13131,Completed,0,30:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,4949,45,30,1,0,0,Load Test Support Jig,00:00.0,00:00.0,00:00.0,E/11027-45,0,13149,Completed,0,38:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,4949,49,0,1,1,1360,Application of Rust Veto to 6 sets of fixings ref VOR 16/032,00:00.0,00:00.0,00:00.0,E/11027-49,1360,NULL,NULL,NULL,NULL,NULL
DUCO,TECHNIPFMC UMBILICALS LTD,4949,50,0,1,1,2064,Activities associated with Load Testing over Christmas 2015 VOR 16/002,00:00.0,00:00.0,00:00.0,E/11027-50,2064,NULL,NULL,NULL,NULL,NULL
DUCO,TECHNIPFMC UMBILICALS LTD,5064,1,10,1,1,4092.5,SSIV UMBILICAL AT MOHO NORD FPU - RESIN FILLED SPOOL PIECE,00:00.0,00:00.0,00:00.0,E/11204-7,94127.5,13080,Completed,1,10:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,5064,2,10,1,1,4092.5,SSIV UMBILICAL AT MOHO NORD FPU - RESIN FILLED SPOOL PIECE,00:00.0,00:00.0,00:00.0,E/11204-8,77757.5,13081,Completed,1,47:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,5064,3,10,1,1,11765,SSIV UMBILICAL AT MOHO NORD FPU - SPLIT SPOOL PIECE,00:00.0,00:00.0,00:00.0,E/11204-9,258830,13082,Completed,1,15:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,5064,4,10,1,1,11327,SSIV UMBILICAL AT MOHO NORD FPU,00:00.0,00:00.0,00:00.0,E/11204-10,124597,13083,Completed,1,00:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,5065,1,10,1,1,11062,WATER INJECTION UMBILICAL,00:00.0,00:00.0,00:00.0,E/11204-11,121682,13084,Completed,1,00:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,5065,2,10,1,1,4207.5,WATER INJECTION UMBILICAL - RESIN FILLED SPOOL PIECE,00:00.0,00:00.0,00:00.0,E/11204-12,88357.5,13085,Completed,1,44:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,5065,3,10,1,1,4207.5,WATER INJECTION UMBILICAL - RESIN FILLED SPOOL PIECE,00:00.0,00:00.0,00:00.0,E/11204-13,88357.5,13086,Completed,1,29:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,5065,4,10,1,1,10880,WATER INJECTION UMBILICAL - SPLIT SPOOL PIECE,00:00.0,00:00.0,00:00.0,E/11204-14,228480,13087,Completed,1,12:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,5066,1,10,1,1,13562,SSIV AT NKOSSA,00:00.0,00:00.0,00:00.0,E/11204-15,149182,13088,Completed,1,00:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,5066,2,10,1,1,4207.5,SSIV AT NKOSSA - RESIN FILLED SPOOL PIECE,00:00.0,00:00.0,00:00.0,E/11204-16,88357.5,13089,Completed,1,55:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,5066,3,10,1,1,4207.5,SSIV AT NKOSSA - RESIN FILLED SPOOL PIECE,00:00.0,00:00.0,00:00.0,E/11204-17,88357.5,13090,Completed,1,54:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,5066,4,10,1,1,10880,SSIV AT NKOSSA - SPLIT SPOOL PIECE,00:00.0,00:00.0,00:00.0,E/11204-18,228480,13091,Completed,1,31:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,5067,1,10,1,1,12007,MAIN UMBILICAL DYNAMIC / STATIC,00:00.0,00:00.0,00:00.0,E/11204-19,156091,13092,Completed,1,00:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,5067,2,10,1,1,7457.5,MAIN UMBILICAL DYNAMIC / STATIC - RESIN FILLED SPOOL PIECE,00:00.0,00:00.0,00:00.0,E/11204-20,164065,13093,Completed,1,24:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,5067,3,10,1,1,7457.5,MAIN UMBILICAL DYNAMIC / STATIC - RESIN FILLED SPOOL PIECE,00:00.0,00:00.0,00:00.0,E/11204-21,156607.5,13094,Completed,1,34:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,5067,4,10,1,1,14700,MAIN UMBILICAL DYNAMIC / STATIC - SPLIT SPOOL PIECE,00:00.0,00:00.0,00:00.0,E/11204-22,352800,13095,Completed,1,22:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,5068,1,10,2,2,12560,WELD PROCEDURES,00:00.0,00:00.0,00:00.0,E/11204-23,37680,13096,Completed,2,00:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,5084,1,10,1,1,3652,26100003 - GENERAL ARRANGEMENT OF INTERFACE ASSEMBLY - MODIFICATIONS TO '038' PIHO AS PER FBL 004 - DU028672-02-038 PIHO MODIFICATIONS,00:00.0,00:00.0,00:00.0,E/11475-1,3652,13135,Completed,1,00:00.0,00:00.0
DUCO,TECHNIPFMC UMBILICALS LTD,5088,1,0,1,1,1720,"71200073 - NYLATRON RETAINING PLATE RE-WORK

FBL TO RE-WORK 40-OFF RETAINING PLATES AS PER TQ 15-1005",00:00.0,00:00.0,00:00.0,E/11475-2,1720,13138,Completed,1,00:00.0,00:00.0
TEESCRAFT,TEESCRAFT ENGINEERING LIMITED,5355,1,30,1,0,0,SUPPLY and INSTALL CANTILEVER GATE,00:00.0,00:00.0,00:00.0,E/12174-1,0,13774,Completed,0,45:00.0,00:00.0
TEKMAR,TEKMAR ENERGY LTD,5172,4,0,1,1,0,PRICE (SEE RAY FOR BREAKDOWN OF LINES 1-3),00:00.0,00:00.0,00:00.0,E/11690-4,0,NULL,NULL,NULL,NULL,NULL
TGW,TGW LIMITED,5171,3,10,1,1,0,HSC5_58 ACCESS PLATFORM @ 675,00:00.0,00:00.0,00:00.0,E/11689-3,0,13328,Completed,1,00:00.0,00:00.0
TGW,TGW LIMITED,5171,4,30,2,0,0,HSC5_58 ACCESS PLATFORM @ 615,00:00.0,00:00.0,00:00.0,E/11689-4,0,13329,Completed,0,00:00.0,00:00.0
UKATOMIC,UK ATOMIC ENERGY AUTHORITY,6400,1,0,1,1,765,MC CAMERA KICK PLATE ASSEMBLY,00:00.0,00:00.0,00:00.0,E/15812-1,5355,17471,Created,1,NULL,00:00.0
UNITEDWIRE,UNITED WIRE,4684,1,0,0,0,0,"MOUNTING FEET - VESSEL 8/12 ""ES""

PART NO.P32689D-00",00:00.0,00:00.0,00:00.0,P32689D-00,0,11753,Cancelled,6,00:00.0,00:00.0
UNITEDWIRE,UNITED WIRE,4824,1,10,1,1,0,RIM frame spare parts,00:00.0,00:00.0,00:00.0,E/10784-1,0,12135,Completed,1,00:00.0,00:00.0
UNITEDWIRE,UNITED WIRE,4881,3,10,1,1,0,Customer Complaint - 17.07,00:00.0,00:00.0,00:00.0,E/10925-3,0,12708,Completed,1,36:00.0,00:00.0
UNITEDWIRE,UNITED WIRE,5830,2,0,1,1,474.7,4Te LOAD TEST,00:00.0,00:00.0,00:00.0,E/13639-2,474.7,NULL,NULL,NULL,NULL,NULL
USL,USL (UK) LTD,6326,1,30,1,0,27785,GOVAN LINKSPAN BEARINGS,00:00.0,00:00.0,00:00.0,E/15427-1,0,17202,Completed,0,00:00.0,00:00.0
USL,USL (UK) LTD,6326,2,10,1,1,0,REMEDIAL WORK,00:00.0,00:00.0,00:00.0,E/15427-2,0,17401,WIP,1,42:00.0,00:00.0
STAINTON,VALMONT STAINTON LTD,3307,1,30,1040,0,8736,UNIVERSAL PINS,00:00.0,00:00.0,00:00.0,E/7040-3,0,6850,Completed,0,00:00.0,00:00.0
VENATOR,VENATOR MATERIALS UK LIMITED,5697,1,30,1,0,13000,ON-SITE WELDING,00:00.0,00:00.0,00:00.0,E/13357-1,0,15227,Completed,0,00:00.0,00:00.0
VENATOR,VENATOR MATERIALS UK LIMITED,6183,2,10,1,1,0,PLATFORM ROUTING,00:00.0,00:00.0,00:00.0,E/14963-2,0,16802,Completed,1,30:00.0,00:00.0
VENATOR,VENATOR MATERIALS UK LIMITED,6391,1,10,1,1,31875,DIRT CYCLONE LOWER SECTION REPAIR,00:00.0,00:00.0,00:00.0,E/15747-1,956250,17416,WIP,1,21:00.0,00:00.0
WHITTAN,WHITTAN INDUSTRIAL LIMITED,6163,1,10,22,22,0,"HBW CRANE MAINTENANCE PLATFORM
[ SHOP WORK ]",00:00.0,00:00.0,00:00.0,E/14524-1,0,16628,Completed,22,00:00.0,00:00.0
WHITTAN,WHITTAN INDUSTRIAL LIMITED,6163,2,10,1,1,0,SITE INSTALLATION ,00:00.0,00:00.0,00:00.0,E/14524-2,0,16629,Completed,22,00:00.0,00:00.0
WHITTAN,WHITTAN INDUSTRIAL LIMITED,6163,5,0,1,1,112000,"MILESTONE PAYMENT 3

40% TO BE SPLIT ON NUMBER OF PLATFORMS INSTALLED AT SITE MONTHLY
30 DAYS NET INVOICE",00:00.0,00:00.0,00:00.0,E/14524-5,112000,NULL,NULL,NULL,NULL,NULL
WHP,WHP ENGINEERING LIMITED,5757,1,30,1,0,2787902.78,MODULAR STRUCTURAL FRAMES,00:00.0,00:00.0,00:00.0,E/13413-1,0,15405,Total Qty Received,0,00:00.0,00:00.0
WHP,WHP ENGINEERING LIMITED,5810,1,30,1,0,9751,SUPPLY OF DETAIL FABRICATION DRAWINGS FOR 142 MODULES,00:00.0,00:00.0,00:00.0,E/13413-2,0,15561,Completed,0,00:00.0,00:00.0
WHP,WHP ENGINEERING LIMITED,5841,1,30,1,0,119615,THUNDERBIRD DOORS,00:00.0,00:00.0,00:00.0,E/13622-1,0,15626,Completed,0,00:00.0,00:00.0
WOOD,WOOD PLC,5613,1,30,1,0,86898.02,"MODS. TO EXISTING SUPPORT
DRG. N63733",00:00.0,00:00.0,00:00.0,E/12682-1,0,14890,Completed,0,00:00.0,00:00.0
WOOD,WOOD PLC,5613,2,30,1,0,0,"TRIPOD SUPPORTS
DRG. N63737",00:00.0,00:00.0,00:00.0,E/12682-2,0,14891,Completed,0,13:00.0,00:00.0
WOOD,WOOD PLC,5613,3,30,1,0,0,"FABRICATION
DRG. NAG-2315SH01",00:00.0,00:00.0,00:00.0,E/12682-3,0,14892,Completed,0,40:00.0,00:00.0
WOOD,WOOD PLC,5613,4,30,1,0,0,"FABRICATION
DRG. NAG-2315SH02",00:00.0,00:00.0,00:00.0,E/12682-4,0,14893,Completed,0,57:00.0,00:00.0
WOOD,WOOD PLC,5613,5,30,1,0,0,"FABRICATION
DRG. NAG-2315SH03",00:00.0,00:00.0,00:00.0,E/12682-5,0,14894,Completed,0,38:00.0,00:00.0
WOOD,WOOD PLC,5613,6,30,1,0,0,HYDRO TEST,00:00.0,00:00.0,00:00.0,E/12682-6,0,14895,Completed,0,00:00.0,00:00.0
WOOD,WOOD PLC,5613,7,30,1,0,0,WELD PROCEDURES,00:00.0,00:00.0,00:00.0,E/12682-7,0,14896,Completed,0,00:00.0,00:00.0
WOOD,WOOD PLC,5614,7,0,1,1,31037.61,CANCELLED ORDER - BALANCE INVOICED FOR WIP,00:00.0,00:00.0,00:00.0,E/12954-8,31037.61,NULL,NULL,NULL,NULL,NULL
WOOD,WOOD PLC,5717,4,30,1,0,0,Manufacture of ISO Drawing 2301SH23 Rev A-2,00:00.0,00:00.0,00:00.0,E/13332-5,0,15316,Completed,0,41:00.0,00:00.0
WOOD,WOOD PLC,5717,5,30,1,0,0,Manufacture of ISO Drawing 2301SH24 Rev A-2,00:00.0,00:00.0,00:00.0,E/13332-6,0,15317,Completed,0,37:00.0,00:00.0
WOOD,WOOD PLC,5717,6,30,1,0,0,Manufacture of ISO Drawing 2301SH25 Rev A-2,00:00.0,00:00.0,00:00.0,E/13332-7,0,15318,Completed,0,23:00.0,00:00.0
WOOD,WOOD PLC,5717,7,30,1,0,0,Manufacture of ISO Drawing 2301SH26 Rev A-2,00:00.0,00:00.0,00:00.0,E/13332-8,0,15319,Completed,0,43:00.0,00:00.0
WOOD,WOOD PLC,5717,8,30,1,0,0,Manufacture of ISO Drawing 2301SH27 Rev A-2,00:00.0,00:00.0,00:00.0,E/13332-9,0,15320,Completed,0,57:00.0,00:00.0
WOOD,WOOD PLC,5717,9,30,1,0,0,Manufacture of ISO Drawing 2301SH28 Rev A-2,00:00.0,00:00.0,00:00.0,E/13332-10,0,15321,Completed,0,37:00.0,00:00.0
WOOD,WOOD PLC,5717,10,30,1,0,0,Manufacture of ISO Drawing 2301SH29 Rev A-2,00:00.0,00:00.0,00:00.0,E/13332-11,0,15322,Completed,0,19:00.0,00:00.0
WOOD,WOOD PLC,5717,11,30,1,0,0,Manufacture of ISO Drawing 2303SH04 Rev A-2,00:00.0,00:00.0,00:00.0,E/13332-12,0,15323,Completed,0,42:00.0,00:00.0
WOOD,WOOD PLC,5717,12,30,1,0,0,Manufacture of ISO Drawing 2307SH09 Rev A-2,00:00.0,00:00.0,00:00.0,E/13332-13,0,15324,Completed,0,33:00.0,00:00.0
WOOD,WOOD PLC,5717,13,30,1,0,0,Manufacture of ISO Drawing 2307SH10 Rev A-2,00:00.0,00:00.0,00:00.0,E/13332-14,0,15325,Completed,0,42:00.0,00:00.0
WOOD,WOOD PLC,5717,14,30,1,0,0,Manufacture of ISO Drawing 2307SH11 Rev A-2,00:00.0,00:00.0,00:00.0,E/13332-15,0,15326,Completed,0,06:00.0,00:00.0
WOOD,WOOD PLC,5717,15,30,1,0,0,Manufacture of ISO Drawing 2307SH12 Rev A-2,00:00.0,00:00.0,00:00.0,E/13332-16,0,15327,Completed,0,55:00.0,00:00.0
WOOD,WOOD PLC,5717,16,30,1,0,0,Manufacture of ISO Drawing 2310SH14 Rev A-2,00:00.0,00:00.0,00:00.0,E/13332-17,0,15328,Completed,0,48:00.0,00:00.0
WOOD,WOOD PLC,5717,17,30,1,0,0,Manufacture of ISO Drawing 2310SH15 Rev A-2,00:00.0,00:00.0,00:00.0,E/13332-18,0,15329,Completed,0,25:00.0,00:00.0
WOOD,WOOD PLC,5717,18,30,1,0,0,Manufacture of ISO Drawing 2302SH02 Rev A-2,00:00.0,00:00.0,00:00.0,E/13332-19,0,15330,Completed,0,01:00.0,00:00.0
WOOD,WOOD PLC,5717,19,30,1,0,0,Manufacture of ISO Drawing 2301SH35 Rev A-2,00:00.0,00:00.0,00:00.0,E/13332-20,0,15331,Completed,0,42:00.0,00:00.0
WOOD,WOOD PLC,5717,20,30,1,0,0,"Manufacture of ISO Drawing 2301SH30 Rev A-2
Pipe Supports",00:00.0,00:00.0,00:00.0,E/13332-21,0,15332,Completed,0,50:00.0,00:00.0
WOOD,WOOD PLC,5717,21,30,1,0,0,Weld Procedure & Welder Qualifications,00:00.0,00:00.0,00:00.0,E/13332-22,0,15341,Completed,0,43:00.0,00:00.0
WORLEYEU,WORLEY EUROPE LTD,6165,1,10,1,1,0,CONVERTER MODULE FABRICATION (LUCITE),00:00.0,00:00.0,00:00.0,E/14784-1,0,16651,Completed,1,00:00.0,00:00.0
WORLEYEU,WORLEY EUROPE LTD,6165,12,30,1,0,0,"Level 4, Module G & H Fabrication",00:00.0,00:00.0,00:00.0,E/14784-12,0,16736,Completed,0,20:00.0,00:00.0
WORLEYEU,WORLEY EUROPE LTD,6165,61,0,0,0,0,SITE STAGE 25,00:00.0,00:00.0,00:00.0,E/14784-62,0,NULL,NULL,NULL,NULL,NULL
WORLEYEU,WORLEY EUROPE LTD,6165,71,30,1,0,299085.13,TIME AND MATERIALS FOR SITE INSTALLATION,00:00.0,00:00.0,00:00.0,E/14784-72,0,16971,Completed,0,00:00.0,00:00.0
WORLEYEU,WORLEY EUROPE LTD,6169,3,30,1,0,0,"Furnace 31-B-201 Oxygen Burner - Type ""C""",00:00.0,00:00.0,00:00.0,E/14875-3,0,16938,Completed,0,53:00.0,00:00.0
WORLEYEU,WORLEY EUROPE LTD,6169,4,30,1,0,0,"Furnace 31-B-201 Oxygen Burner - Type ""D""",00:00.0,00:00.0,00:00.0,E/14875-4,0,16939,Completed,0,45:00.0,00:00.0
WORLEYEU,WORLEY EUROPE LTD,6169,5,30,1,0,0,"Furnace 31-B-201 Oxygen Burner - Type ""E""",00:00.0,00:00.0,00:00.0,E/14875-5,0,16940,Completed,0,00:00.0,00:00.0
WORLEYEU,WORLEY EUROPE LTD,6170,1,30,1,0,459947.25,METAL DUCTING,00:00.0,00:00.0,00:00.0,E/14804-1,0,16669,Completed,0,00:00.0,00:00.0
WORLEYEU,WORLEY EUROPE LTD,6170,2,0,1,1,0,VOR 21-008 Additional Engineering Variation,00:00.0,00:00.0,00:00.0,E/14804-2,0,16857,Completed,1,00:00.0,00:00.0
WORLEYEU,WORLEY EUROPE LTD,6170,17,10,1,1,0,DUCTING REWORK,00:00.0,00:00.0,00:00.0,E/14804-17,0,17251,Completed,1,00:00.0,00:00.0
WORLEYEU,WORLEY EUROPE LTD,6170,18,30,1,0,4640,"PO LINE 17 & 18

TRACK NO.: M00095 CARBON STEEL BEAM WITH WELDED STIFFENERS PER DRAWING ""CN204700-5-SKT-402-R1 (2022-05-17) DUCT 402 LOWER BEAM SKETCH""

TRACK NO.: M00094 SET AND WELD FLANGE TO DUCT 413 PER DRAWING ""CN204700-5-SKT-413-R",00:00.0,00:00.0,00:00.0,E/14804-18,0,17287,Completed,0,04:00.0,00:00.0
WORLEYEU,WORLEY EUROPE LTD,6170,20,10,1,1,0,DUCTING - RADIOGRAPHY / WELD REPAIRS,00:00.0,00:00.0,00:00.0,E/14804-20,0,17316,Completed,1,49:00.0,00:00.0
WORLEY,WORLEY SERVICES UK LIMITED,5670,1,30,0.85,0,10640,"6NO 6"" PIPE SPOOLS",00:00.0,00:00.0,00:00.0,E/13223-1,0,15136,Completed,0.15,58:00.0,00:00.0
WORLEY,WORLEY SERVICES UK LIMITED,5670,2,30,0.84,0,9431,"6NO 6"" PIPE SPOOLS",00:00.0,00:00.0,00:00.0,E/13223-2,0,15137,Completed,0.16,00:00.0,00:00.0
WORLEY,WORLEY SERVICES UK LIMITED,5670,3,30,0.84,0,10732,"6NO 6"" PIPE SPOOLS",00:00.0,00:00.0,00:00.0,E/13223-3,0,15138,Completed,0.16,10:00.0,00:00.0
WORLEY,WORLEY SERVICES UK LIMITED,5670,4,30,0.84,0,11180,"6NO 6"" PIPE SPOOLS",00:00.0,00:00.0,00:00.0,E/13223-4,0,15139,Completed,0.16,06:00.0,00:00.0
WORLEY,WORLEY SERVICES UK LIMITED,5670,6,10,1,1,0,WELDER QUALIFICATIONS,00:00.0,00:00.0,00:00.0,E/13223-6,0,15152,Completed,1,05:00.0,00:00.0
WORLEY,WORLEY SERVICES UK LIMITED,5670,7,10,1,1,7754,MISCELLANEOUS COSTS,00:00.0,00:00.0,00:00.0,E/13223-7,7754,15159,Completed,1,00:00.0,00:00.0
WORLEY,WORLEY SERVICES UK LIMITED,5682,1,10,1,1,21583,TRACK & SUPPORTS,00:00.0,00:00.0,00:00.0,E/13254-1,345328,15190,Completed,1,00:00.0,00:00.0
WORLEY,WORLEY SERVICES UK LIMITED,5699,1,10,1,1,27939,PHASE 2 - NRV TEMPORARY TRACK SYSTEM,00:00.0,00:00.0,00:00.0,E/13334-1,167634,15229,Completed,1,56:00.0,00:00.0
WORLEY,WORLEY SERVICES UK LIMITED,5699,35,30,2,0,0,TR18 - TRACK MEMBERS,00:00.0,00:00.0,00:00.0,E/13334-36,0,15301,Completed,0,00:00.0,00:00.0
WORLEY,WORLEY SERVICES UK LIMITED,5699,36,0,1,1,7042.7,Variation 18-062,00:00.0,00:00.0,00:00.0,E/13334-37,7042.7,15315,Completed,1,00:00.0,00:00.0
WORLEY,WORLEY SERVICES UK LIMITED,5722,1,10,1,1,23000,SITE WELDING - SOUTH TERMINAL - BARROW in FURNESS,00:00.0,00:00.0,00:00.0,E/13433-1,23000,15335,Completed,1,00:00.0,00:00.0
XPO,XPO SUPPLY CHAIN UK LIMITED,6229,1,10,1,1,48480,"ASOS CONVEYOR GUARDS
SITE INSTALLATION",00:00.0,00:00.0,00:00.0,E/15142-1,533280,16953,Completed,0,00:00.0,00:00.0
XPO,XPO SUPPLY CHAIN UK LIMITED,6229,2,10,1,1,0,"ASOS CONVEYOR GUARDS
SHOP FABRICATION",00:00.0,00:00.0,00:00.0,E/15142-2,0,16954,Completed,1,16:00.0,00:00.0
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5764,1,30,1,0,143660,MTS SHAFT LINER FORMER,00:00.0,00:00.0,00:00.0,E/13526-1,0,15428,Completed,0,00:00.0,00:00.0
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5764,2,30,1,0,143660,MTS SHAFT LINER FORMER,00:00.0,00:00.0,00:00.0,E/13526-1,0,15429,Completed,1,00:00.0,00:00.0
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5764,2,30,1,0,143660,MTS SHAFT LINER FORMER,00:00.0,00:00.0,00:00.0,E/13526-1,0,16068,Completed,0,00:00.0,00:00.0
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5764,3,30,1,0,0,JIG WORK,00:00.0,00:00.0,00:00.0,E/13526-2,0,15447,Completed,1,35:00.0,00:00.0
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5764,3,30,1,0,0,JIG WORK,00:00.0,00:00.0,00:00.0,E/13526-2,0,16069,Completed,0,00:00.0,00:00.0
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5764,4,30,1,0,0,LOCKWOOD BECK CURB RING - 5,00:00.0,00:00.0,00:00.0,E/13526-3,0,15462,Completed,0,00:00.0,00:00.0
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5764,5,30,1,0,0,LOCKWOOD BECK RING A - 14,00:00.0,00:00.0,00:00.0,E/13526-4,0,15463,Completed,0,48:00.0,00:00.0
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5764,6,30,1,0,0,LOCKWOOD BECK RING B - 14,00:00.0,00:00.0,00:00.0,E/13526-5,0,15464,Completed,0,00:00.0,00:00.0
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5764,7,30,1,0,0,LOCKWOOD BECK RING C - 14,00:00.0,00:00.0,00:00.0,E/13526-6,0,15465,Completed,0,00:00.0,00:00.0
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5764,8,30,1,0,0,LOCKWOOD BECK RING D - 14,00:00.0,00:00.0,00:00.0,E/13526-7,0,15466,Completed,0,00:00.0,00:00.0
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5764,9,30,1,0,0,LOCKWOOD BECK RING E - 14,00:00.0,00:00.0,00:00.0,E/13526-8,0,15467,Completed,0,00:00.0,00:00.0
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5764,10,30,1,0,0,LOCKWOOD BECK RING F - 14,00:00.0,00:00.0,00:00.0,E/13526-9,0,15468,Completed,0,00:00.0,00:00.0
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5764,11,30,1,0,0,LOCKWOOD BECK RING G - 14,00:00.0,00:00.0,00:00.0,E/13526-10,0,15469,Completed,0,03:00.0,00:00.0
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5764,12,30,1,0,0,LOCKWOOD BECK DOOR HINGE & JACK BRACKETS,00:00.0,00:00.0,00:00.0,E/13526-11,0,15470,Completed,1,57:00.0,00:00.0
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5764,12,30,1,0,0,LOCKWOOD BECK DOOR HINGE & JACK BRACKETS,00:00.0,00:00.0,00:00.0,E/13526-11,0,16070,Completed,0,00:00.0,00:00.0
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5764,13,30,1,0,0,LOCKWOOD BECK KEY DOORS,00:00.0,00:00.0,00:00.0,E/13526-12,0,15471,Completed,1,13:00.0,00:00.0
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5764,13,30,1,0,0,LOCKWOOD BECK KEY DOORS,00:00.0,00:00.0,00:00.0,E/13526-12,0,16071,Completed,0,00:00.0,00:00.0
DMC,YORK POTASH LIMITED (ANGLO AMERICAN),5764,14,30,1,0,0,LOCKWOOD BECK INSPECTION DOORS,00:00.0,00:00.0,00:00.0,E/13526-13,0,15472,Completed,1,26:00.0,00:00.0
